File_path,store_procedure_name,Extracted,db
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE @UpdateCount INT,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE @DeleteCount INT,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE @LastProcessedDate DATE,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,FROM [dbo].[EDWETLBatchControl] ,[dbo]
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE @BatchByFiscalYear TABLE,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,"from
		   ",No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,INSERT INTO @BatchByFiscalYear,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,FROM dbo.finStudentPayment,dbo
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE csr_fact_payment_fiscal_year CURSOR,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,FROM @BatchByFiscalYear,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,FROM csr_fact_payment_fiscal_year INTO @FiscalYearNumber,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,from all the batch loads for this table,No db found
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,FROM BING_EDW.dbo.EDWBatchLoadLog,BING_EDW
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,UPDATE [BING_EDW].[dbo].[EDWBatchOverride],[BING_EDW]
StagingToEDW_FactPayment,spCMS_BatchLoad_StagingToEDW_FactPayment,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,FROM sys.objects,sys
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from Staging to BING_EDW.,BING_EDW
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from Source by calling,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from SSIS logic,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @TaskName VARCHAR,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @AuditId BIGINT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @RowCount INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @Error INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @SourceCount INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @InsertCount INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @UpdateCount INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @DeleteCount INT,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from Source,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from source ,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from Source.,Source
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,"FROM
             ",No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,FROM @tblMergeActions,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,UPDATE SET,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,FROM @tblDeleteActions,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,update in ,No db found
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,from into Target.,Target
StagingToEDW_FactPaymentApplied,spCMS_StagingToEDW_FactPaymentApplied,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM sys.objects,sys
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,Update ETL process for,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,from Staging to BING_EDW.,BING_EDW
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,from Source by calling,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,Update counts to caller,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,from source,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @AuditId BIGINT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @RowCount INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @Error INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @SourceCount INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @InsertCount INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @UpdateCount INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @DeleteCount INT,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM Source,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM source ,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM Source.,Source
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,UPDATE SET,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM @tblMergeActions,No db found
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,FROM into Target.,Target
StagingToEDW_FactPersonSpecialInfo,spHR_StagingToEDW_FactPersonSpecialInfo,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,FROM sys.objects,sys
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from Staging to BING_EDW.,BING_EDW
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from Source by calling,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from SSIS logic,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @TaskName VARCHAR,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @AuditId BIGINT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @RowCount INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @Error INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @SourceCount INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @InsertCount INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @UpdateCount INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @DeleteCount INT,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from Source,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from source ,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from Source.,Source
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,UPDATE SET,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,"FROM
             ",No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,FROM @tblMergeActions,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,FROM @tblDeleteActions,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,update in ,No db found
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,from into Target.,Target
StagingToEDW_FactSessionEnrollment,spCMS_StagingToEDW_FactSessionEnrollment,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,FROM sys.objects,sys
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from Staging to BING_EDW.,BING_EDW
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from Source by calling,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from SSIS logic,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @TaskName VARCHAR,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @AuditId BIGINT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @RowCount INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @Error INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @SourceCount INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @InsertCount INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @UpdateCount INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @DeleteCount INT,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from Source,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from source ,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from Source.,Source
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,UPDATE SET,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,"FROM
             ",No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,FROM @tblMergeActions,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,FROM @tblDeleteActions,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,update in ,No db found
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,from into Target.,Target
StagingToEDW_FactTierAssignment,spCMS_StagingToEDW_FactTierAssignment,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_MartToEDW_CostCenter_OneTimeLoadforCompNonComp,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_MartToEDW_CostCenter_OneTimeLoadforCompNonComp,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_MartToEDW_CostCenter_OneTimeLoadforCompNonComp,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_MartToEDW_CostCenter_OneTimeLoadforCompNonComp,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_MartToEDW_CostCenter_OneTimeLoadforCompNonComp,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Staging to BING_EDW.,BING_EDW
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Source by calling,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @AuditId BIGINT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @RowCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @Error INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @SourceCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @InsertCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @UpdateCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @DeleteCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @InfSourceCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @InfInsertCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @InfUpdateCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @InfDeleteCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Source,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from source ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Source.,Source
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,UPDATE SET,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,"FROM
             ",No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,FROM @tblMergeActions,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,Update existing RowStatus to ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,UPDATE [BING_EDW].[dbo].[DimAccountSubaccount] SET [RowStatus] ,[BING_EDW]
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,INSERT INTO [dbo].[InfAccountSubaccount] ,[dbo]
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,FROM [CMS_Staging].[dbo].[tfnNetRevenue],[CMS_Staging]
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,JOIN [BING_EDW].[dbo].[DimAccountSubaccount] [E],[BING_EDW]
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,FROM  [dbo].[InfAccountSubaccount],[dbo]
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Source into InfAccountSubaccount.,InfAccountSubaccount
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,FROM  ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,from Source into MissingDimAccountSubAccountUpsert.,MissingDimAccountSubAccountUpsert
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimAccountSubAccount,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,FROM sys.objects,sys
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from Staging to BING_EDW.,BING_EDW
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from Source by calling,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from step 3,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from source,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @AuditId BIGINT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @RowCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @Error INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @SourceCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @InsertCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @UpdateCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @DeleteCount INT,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @tblMrgeActions_SCD2 TABLE,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from Source,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from source ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from Source.,Source
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,update process for changed existing records,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,"from 
		   ",No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,insert into the target table,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,UPDATE SET,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from NULL ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,"FROM
             ",No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,FROM @tblMrgeActions_SCD2,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,INSERT INTO BING_EDW.dbo.DimCostCenter,BING_EDW
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,JOIN ,No db found
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,from into Target.,Target
StagingToEDW_MartToEDW_DimMartCostCenter_IXV,spGL_StagingToEDW_DimCostCenter,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,DECLARE @SourceCount INT,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,DECLARE @InsertCount INT,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,from Source,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,from source ,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,from Source.,Source
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,from temp table,No db found
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,INSERT INTO dbo.AccountSubaccountLanding,dbo
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,FROM dbo.AccountSubaccountLanding,dbo
StagingToEDW_OneTimeDimMartAccountSubAccount,spGL_Staging_AccountSubAccountLanding,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_ReportMeasure,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_ReportMeasure,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_ReportMeasure,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_ReportMeasure,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_ReportMeasure,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_ReportProfile,spEndAuditLog,update  audit table after the DML operation on the table,No db found
StagingToEDW_ReportProfile,spEndAuditLog,FROM AuditLog,No db found
StagingToEDW_ReportProfile,spEndAuditLog,UPDATE	AuditLog,No db found
StagingToEDW_ReportProfile,spBeginAuditLog,update  audit table  before the DML operation on the table ,No db found
StagingToEDW_ReportProfile,spBeginAuditLog,INSERT INTO AuditLog,No db found
StagingToEDW_StagingToEDWParentPackage,spGL_StagingToEDW_DimDate,FROM sys.objects,sys
StagingToEDW_StagingToEDWParentPackage,spGL_StagingToEDW_DimDate,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDWParentPackage,spGL_StagingToEDW_DimDate,from Source by calling,No db found
